game_id,date,season,game_type,opponent,venue,result,fg2_made,fg3_made,fg_att,ft_att,ft_made,fg_made,total_points,fg_pct,ft_pct
29600027,1996-11-03,1996-97,RS,MIN,Home,W,0,0,1,0,0,0,0,0.0,
29600044,1996-11-06,1996-97,RS,CHH,Away,L,1,1,3,0,0,2,5,66.7,
29600057,1996-11-08,1996-97,RS,TOR,Away,L,1,2,8,4,2,3,10,37.5,50.0
29600072,1996-11-10,1996-97,RS,ATL,Home,W,0,0,3,2,2,0,2,0.0,100.0
29600086,1996-11-12,1996-97,RS,HOU,Away,W,1,0,2,0,0,1,2,50.0,
29600095,1996-11-13,1996-97,RS,SAS,Away,L,1,1,2,1,1,2,6,100.0,100.0
29600112,1996-11-15,1996-97,RS,LAC,Home,W,1,0,4,3,2,1,4,25.0,66.7
29600126,1996-11-17,1996-97,RS,PHX,Away,W,1,4,8,2,2,5,16,62.5,100.0
29600136,1996-11-19,1996-97,RS,GSW,Away,W,0,0,2,4,3,0,3,0.0,75.0
29600144,1996-11-20,1996-97,RS,UTA,Home,L,1,3,5,0,0,4,11,80.0,
29600179,1996-11-26,1996-97,RS,PHI,Away,W,2,2,10,2,2,4,12,40.0,100.0
29600187,1996-11-27,1996-97,RS,BOS,Away,L,1,0,7,0,0,1,2,14.3,
29600202,1996-11-29,1996-97,RS,DET,Away,W,0,0,1,2,1,0,1,0.0,50.0
29600219,1996-12-01,1996-97,RS,DEN,Home,W,1,0,2,0,0,1,2,50.0,
29600240,1996-12-04,1996-97,RS,UTA,Away,L,2,0,6,6,4,2,8,33.3,66.7
29600270,1996-12-08,1996-97,RS,MIN,Home,W,3,0,10,6,5,3,11,30.0,83.3
29600284,1996-12-10,1996-97,RS,SAC,Away,W,0,0,1,0,0,0,0,0.0,
29600330,1996-12-17,1996-97,RS,CHI,Away,L,1,1,5,2,0,2,5,40.0,0.0
29600362,1996-12-21,1996-97,RS,MIN,Away,L,1,1,3,0,0,2,5,66.7,
29600382,1996-12-25,1996-97,RS,PHX,Away,W,0,0,2,0,0,0,0,0.0,
29600412,1996-12-29,1996-97,RS,PHI,Home,W,0,0,1,0,0,0,0,0.0,
29600432,1997-01-02,1996-97,RS,SAC,Away,W,2,0,3,0,0,2,4,66.7,
29600439,1997-01-03,1996-97,RS,SAC,Home,W,6,0,10,10,9,6,21,60.0,90.0
29600454,1997-01-05,1996-97,RS,VAN,Away,W,5,1,9,4,3,6,16,66.7,75.0
29600457,1997-01-06,1996-97,RS,POR,Away,L,2,1,9,2,1,3,8,33.3,50.0
29600474,1997-01-08,1996-97,RS,CHH,Home,W,4,0,13,2,1,4,9,30.8,50.0
29600488,1997-01-10,1996-97,RS,MIA,Home,W,1,0,3,0,0,1,2,33.3,
29600513,1997-01-14,1996-97,RS,VAN,Home,W,1,0,6,0,0,1,2,16.7,
29600545,1997-01-18,1996-97,RS,DET,Home,L,5,3,13,2,2,8,21,61.5,100.0
29600559,1997-01-20,1996-97,RS,DAL,Home,W,3,0,7,0,0,3,6,42.9,
29600590,1997-01-24,1996-97,RS,GSW,Home,W,3,1,8,8,8,4,17,50.0,100.0
29600603,1997-01-26,1996-97,RS,SEA,Away,W,2,1,6,0,0,3,7,50.0,
29600613,1997-01-28,1996-97,RS,DAL,Away,W,5,0,11,3,2,5,12,45.5,66.7
29600623,1997-01-29,1996-97,RS,SAS,Away,W,3,3,12,4,4,6,19,50.0,100.0
29600654,1997-02-02,1996-97,RS,WAS,Home,W,2,0,9,9,9,2,13,22.2,100.0
29600665,1997-02-04,1996-97,RS,LAC,Away,L,2,0,10,2,2,2,6,20.0,100.0
29600673,1997-02-05,1996-97,RS,CHI,Home,W,1,1,7,0,0,2,5,28.6,
29600698,1997-02-12,1996-97,RS,MIN,Away,W,0,0,4,3,2,0,2,0.0,66.7
29600704,1997-02-13,1996-97,RS,DEN,Away,W,3,1,10,0,0,4,9,40.0,
29600727,1997-02-16,1996-97,RS,SEA,Home,L,0,0,3,0,0,0,0,0.0,
29600748,1997-02-19,1996-97,RS,CLE,Home,L,1,2,7,2,2,3,10,42.9,100.0
29600767,1997-02-21,1996-97,RS,VAN,Home,W,1,0,1,0,0,1,2,100.0,
29600781,1997-02-23,1996-97,RS,NYK,Home,L,0,0,2,0,0,0,0,0.0,
29600813,1997-02-28,1996-97,RS,ATL,Away,L,0,0,1,0,0,0,0,0.0,
29600828,1997-03-02,1996-97,RS,IND,Away,L,4,0,9,2,2,4,10,44.4,100.0
29600844,1997-03-04,1996-97,RS,DAL,Away,W,0,0,2,0,0,0,0,0.0,
29600869,1997-03-07,1996-97,RS,HOU,Home,L,3,0,10,2,2,3,8,30.0,100.0
29600884,1997-03-09,1996-97,RS,NJN,Home,W,2,1,6,5,5,3,12,50.0,100.0
29600905,1997-03-12,1996-97,RS,GSW,Home,W,2,4,10,3,2,6,18,60.0,66.7
29600920,1997-03-14,1996-97,RS,LAC,Home,L,3,3,13,2,1,6,16,46.2,50.0
29600935,1997-03-16,1996-97,RS,TOR,Home,W,0,2,9,4,4,2,10,22.2,100.0
29600942,1997-03-17,1996-97,RS,DEN,Away,W,1,2,7,0,0,3,8,42.9,
29600961,1997-03-20,1996-97,RS,CLE,Away,W,0,0,1,0,0,0,0,0.0,
29600985,1997-03-23,1996-97,RS,ORL,Away,L,3,0,6,2,2,3,8,50.0,100.0
29600991,1997-03-24,1996-97,RS,NJN,Away,W,2,0,3,3,2,2,6,66.7,66.7
29601008,1997-03-26,1996-97,RS,MIL,Home,W,5,2,14,4,3,7,19,50.0,75.0
29601014,1997-03-27,1996-97,RS,VAN,Away,W,5,1,16,7,7,6,20,37.5,100.0
29601046,1997-04-01,1996-97,RS,SEA,Away,W,3,1,5,0,0,4,9,80.0,
29601055,1997-04-02,1996-97,RS,DEN,Home,W,2,0,6,2,2,2,6,33.3,100.0
29601070,1997-04-04,1996-97,RS,SAS,Home,L,4,0,6,7,7,4,15,66.7,100.0
29601083,1997-04-06,1996-97,RS,DAL,Home,W,1,2,9,5,5,3,13,33.3,100.0
29601099,1997-04-08,1996-97,RS,GSW,Away,W,7,2,11,7,4,9,24,81.8,57.1
29601104,1997-04-09,1996-97,RS,UTA,Away,L,2,1,12,6,4,3,11,25.0,66.7
29601121,1997-04-11,1996-97,RS,PHX,Home,W,2,1,7,0,0,3,7,42.9,
29601135,1997-04-13,1996-97,RS,UTA,Home,W,3,0,5,6,6,3,12,60.0,100.0
29601162,1997-04-17,1996-97,RS,SAC,Home,W,1,0,4,2,1,1,3,25.0,50.0
49600008,1997-04-25,1996-97,PO,POR,Home,W,0,0,0,0,0,0,0,,
49600013,1997-04-27,1996-97,PO,POR,Home,W,0,0,0,4,4,0,4,,100.0
49600024,1997-04-30,1996-97,PO,POR,Away,L,0,0,0,8,6,0,6,,75.0
49600041,1997-05-04,1996-97,PO,UTA,Away,L,0,0,0,1,0,0,0,,0.0
49600044,1997-05-06,1996-97,PO,UTA,Away,L,0,0,0,0,0,0,0,,
49600048,1997-05-08,1996-97,PO,UTA,Home,W,0,0,0,14,13,0,13,,92.9
49600052,1997-05-10,1996-97,PO,UTA,Home,L,0,0,0,0,0,0,0,,
49600057,1997-05-12,1996-97,PO,UTA,Away,L,0,0,0,3,3,0,3,,100.0
29700012,1997-10-31,1997-98,RS,UTA,Home,W,5,0,13,14,13,5,23,38.5,92.9
29700040,1997-11-04,1997-98,RS,SAC,Away,W,2,0,10,0,0,2,4,20.0,
29700062,1997-11-07,1997-98,RS,NYK,Home,W,1,0,9,3,2,1,4,11.1,66.7
29700076,1997-11-09,1997-98,RS,GSW,Home,W,9,2,18,2,1,11,25,61.1,50.0
29700126,1997-11-16,1997-98,RS,VAN,Home,W,1,1,6,6,6,2,11,33.3,100.0
29700135,1997-11-18,1997-98,RS,UTA,Away,W,4,0,10,12,11,4,19,40.0,91.7
29700144,1997-11-19,1997-98,RS,MIN,Home,W,8,1,18,1,1,9,20,50.0,100.0
29700172,1997-11-23,1997-98,RS,LAC,Home,W,8,0,21,9,8,8,24,38.1,88.9
29700177,1997-11-25,1997-98,RS,MIA,Away,L,6,1,21,5,1,7,16,33.3,20.0
29700183,1997-11-26,1997-98,RS,BOS,Away,W,4,1,11,8,3,5,14,45.5,37.5
29700194,1997-11-28,1997-98,RS,PHI,Away,L,4,3,11,5,2,7,19,63.6,40.0
29700217,1997-11-30,1997-98,RS,TOR,Home,W,2,0,8,2,2,2,6,25.0,100.0
29700233,1997-12-03,1997-98,RS,DEN,Away,W,2,1,10,4,3,3,10,30.0,75.0
29700249,1997-12-05,1997-98,RS,SAS,Home,W,3,1,10,8,8,4,17,40.0,100.0
29700262,1997-12-07,1997-98,RS,CLE,Home,L,3,2,15,10,9,5,21,33.3,90.0
29700267,1997-12-08,1997-98,RS,POR,Away,L,5,1,14,8,6,6,19,42.9,75.0
29700284,1997-12-10,1997-98,RS,GSW,Away,L,5,2,15,8,4,7,20,46.7,50.0
29700297,1997-12-12,1997-98,RS,HOU,Home,W,6,2,15,10,9,8,27,53.3,90.0
29700310,1997-12-14,1997-98,RS,DAL,Home,W,9,3,21,4,3,12,30,57.1,75.0
29700322,1997-12-16,1997-98,RS,MIN,Away,W,7,0,15,5,5,7,19,46.7,100.0
29700335,1997-12-17,1997-98,RS,CHI,Away,L,9,3,20,9,6,12,33,60.0,66.7
29700343,1997-12-19,1997-98,RS,ATL,Away,W,6,1,16,6,4,7,19,43.8,66.7
29700352,1997-12-20,1997-98,RS,CHH,Away,W,4,1,14,2,2,5,13,35.7,100.0
29700370,1997-12-22,1997-98,RS,HOU,Away,W,4,2,13,6,5,6,19,46.2,83.3
29700390,1997-12-26,1997-98,RS,LAC,Home,W,5,2,15,1,0,7,16,46.7,0.0
29700404,1997-12-28,1997-98,RS,BOS,Home,L,5,0,11,10,7,5,17,45.5,70.0
29700419,1997-12-30,1997-98,RS,SAC,Home,W,4,0,10,6,4,4,12,40.0,66.7
29700435,1998-01-02,1997-98,RS,ATL,Home,W,3,2,8,0,0,5,12,62.5,
29700450,1998-01-04,1997-98,RS,PHI,Home,L,5,1,18,11,7,6,20,33.3,63.6
29700464,1998-01-06,1997-98,RS,VAN,Away,W,5,1,10,3,3,6,16,60.0,100.0
29700472,1998-01-07,1997-98,RS,MIL,Home,W,4,0,7,10,9,4,17,57.1,90.0
29700487,1998-01-09,1997-98,RS,LAC,Away,W,4,0,11,7,7,4,15,36.4,100.0
29700500,1998-01-11,1997-98,RS,CHH,Home,L,3,0,9,0,0,3,6,33.3,
29700521,1998-01-14,1997-98,RS,DEN,Home,W,2,1,8,8,7,3,14,37.5,87.5
29700543,1998-01-17,1997-98,RS,MIA,Home,W,5,1,9,9,8,6,21,66.7,88.9
29700557,1998-01-19,1997-98,RS,ORL,Home,W,3,1,7,7,7,4,16,57.1,100.0
29700574,1998-01-21,1997-98,RS,PHX,Away,W,4,3,12,10,8,7,25,58.3,80.0
29700596,1998-01-24,1997-98,RS,SEA,Away,L,5,1,14,8,5,6,18,42.9,62.5
29700620,1998-01-28,1997-98,RS,NJN,Home,L,10,0,19,8,6,10,26,52.6,75.0
29700634,1998-01-30,1997-98,RS,MIN,Home,W,5,2,16,9,6,7,22,43.8,66.7
29700647,1998-02-01,1997-98,RS,CHI,Home,W,5,2,16,7,4,7,20,43.8,57.1
29700673,1998-02-04,1997-98,RS,POR,Home,W,5,1,10,13,13,6,26,60.0,100.0
29700693,1998-02-10,1997-98,RS,POR,Away,L,4,2,13,5,3,6,17,46.2,60.0
29700701,1998-02-11,1997-98,RS,GSW,Home,W,5,0,11,2,1,5,11,45.5,50.0
29700715,1998-02-13,1997-98,RS,SEA,Home,L,4,0,13,7,7,4,15,30.8,100.0
29700728,1998-02-15,1997-98,RS,HOU,Home,L,6,2,15,0,0,8,18,53.3,
29700748,1998-02-18,1997-98,RS,PHX,Away,L,3,0,8,2,2,3,8,37.5,100.0
29700757,1998-02-19,1997-98,RS,DEN,Home,W,7,0,10,8,7,7,21,70.0,87.5
29700775,1998-02-22,1997-98,RS,ORL,Away,L,4,2,15,5,4,6,18,40.0,80.0
29700790,1998-02-24,1997-98,RS,MIL,Away,W,2,1,12,5,5,3,12,25.0,100.0
29700798,1998-02-25,1997-98,RS,IND,Away,W,1,0,8,6,6,1,8,12.5,100.0
29700813,1998-02-27,1997-98,RS,MIN,Away,W,3,1,12,6,5,4,14,33.3,83.3
29700823,1998-03-01,1997-98,RS,NYK,Away,L,3,1,15,5,5,4,14,26.7,100.0
29700831,1998-03-02,1997-98,RS,WAS,Away,L,2,0,7,0,0,2,4,28.6,
29700848,1998-03-04,1997-98,RS,IND,Home,W,3,0,8,14,9,3,15,37.5,64.3
29700863,1998-03-06,1997-98,RS,SAS,Home,W,1,0,6,6,5,1,7,16.7,83.3
29700876,1998-03-08,1997-98,RS,DET,Home,W,2,0,7,0,0,2,4,28.6,
29700896,1998-03-11,1997-98,RS,POR,Home,W,3,1,10,5,4,4,13,40.0,80.0
29700903,1998-03-12,1997-98,RS,LAC,Away,W,1,1,9,2,1,2,6,22.2,50.0
29700927,1998-03-15,1997-98,RS,VAN,Away,W,3,1,7,7,4,4,13,57.1,57.1
29700933,1998-03-16,1997-98,RS,SEA,Away,L,0,0,1,0,0,0,0,0.0,
29700948,1998-03-18,1997-98,RS,PHX,Home,W,1,0,10,9,8,1,10,10.0,88.9
29700967,1998-03-20,1997-98,RS,SEA,Home,W,1,2,7,8,8,3,16,42.9,100.0
29700981,1998-03-22,1997-98,RS,SAC,Away,W,2,0,9,12,8,2,12,22.2,66.7
29700985,1998-03-23,1997-98,RS,DEN,Away,W,6,2,12,5,5,8,23,66.7,100.0
29701003,1998-03-25,1997-98,RS,SAC,Home,W,2,1,7,5,4,3,11,42.9,80.0
29701022,1998-03-28,1997-98,RS,UTA,Away,L,0,0,4,2,2,0,2,0.0,100.0
29701033,1998-03-29,1997-98,RS,WAS,Home,W,5,0,12,5,5,5,15,41.7,100.0
29701040,1998-03-31,1997-98,RS,TOR,Away,W,5,2,13,1,1,7,17,53.8,100.0
29701055,1998-04-02,1997-98,RS,NJN,Away,W,6,1,11,9,5,7,20,63.6,55.6
29701064,1998-04-03,1997-98,RS,CLE,Away,W,2,1,8,0,0,3,7,37.5,
29701080,1998-04-05,1997-98,RS,DET,Away,W,2,0,11,2,2,2,6,18.2,100.0
29701106,1998-04-08,1997-98,RS,VAN,Home,W,3,1,10,6,5,4,14,40.0,83.3
29701120,1998-04-10,1997-98,RS,PHX,Home,L,0,2,11,8,6,2,12,18.2,75.0
29701127,1998-04-11,1997-98,RS,GSW,Away,W,2,2,9,0,0,4,10,44.4,
29701137,1998-04-13,1997-98,RS,SAS,Away,W,5,0,10,6,5,5,15,50.0,83.3
29701145,1998-04-14,1997-98,RS,DAL,Away,W,5,1,11,7,6,6,19,54.5,85.7
29701173,1998-04-17,1997-98,RS,DAL,Home,W,4,1,8,7,6,5,17,62.5,85.7
29701187,1998-04-19,1997-98,RS,UTA,Home,W,9,1,19,6,4,10,25,52.6,66.7
49700008,1998-04-24,1997-98,PO,POR,Home,W,0,0,0,9,6,0,6,,66.7
49700014,1998-04-26,1997-98,PO,POR,Home,W,0,0,0,0,0,0,0,,
49700022,1998-04-28,1997-98,PO,POR,Away,L,0,0,0,2,2,0,2,,100.0
49700029,1998-04-30,1997-98,PO,POR,Away,W,0,0,0,4,3,0,3,,75.0
49700042,1998-05-04,1997-98,PO,SEA,Away,L,0,0,0,4,2,0,2,,50.0
49700059,1998-05-12,1997-98,PO,SEA,Away,W,0,0,0,0,0,0,0,,
49700069,1998-05-16,1997-98,PO,UTA,Away,L,0,0,0,12,8,0,8,,66.7
49700071,1998-05-18,1997-98,PO,UTA,Away,L,0,0,0,4,3,0,3,,75.0
49700073,1998-05-22,1997-98,PO,UTA,Home,L,0,0,0,7,5,0,5,,71.4
49700075,1998-05-24,1997-98,PO,UTA,Home,L,0,0,0,3,2,0,2,,66.7
29800011,1999-02-05,1998-99,RS,HOU,Home,W,6,2,21,9,7,8,25,38.1,77.8
29800025,1999-02-07,1998-99,RS,UTA,Home,L,7,0,12,2,2,7,16,58.3,100.0
29800034,1999-02-08,1998-99,RS,SAS,Away,W,7,1,19,2,2,8,19,42.1,100.0
29800048,1999-02-10,1998-99,RS,DEN,Away,W,7,1,15,5,4,8,21,53.3,80.0
29800058,1999-02-11,1998-99,RS,MIN,Away,L,8,0,21,9,8,8,24,38.1,88.9
29800071,1999-02-14,1998-99,RS,IND,Home,L,5,1,12,6,5,6,18,50.0,83.3
29800088,1999-02-16,1998-99,RS,CHH,Home,W,8,0,14,0,0,8,16,57.1,
29800096,1999-02-17,1998-99,RS,DAL,Home,W,8,0,15,8,7,8,23,53.3,87.5
29800112,1999-02-19,1998-99,RS,SAS,Home,W,9,0,19,4,3,9,21,47.4,75.0
29800130,1999-02-21,1998-99,RS,SEA,Away,L,7,1,20,6,6,8,23,40.0,100.0
29800135,1999-02-22,1998-99,RS,DEN,Away,L,7,1,15,11,9,8,26,53.3,81.8
29800145,1999-02-23,1998-99,RS,VAN,Away,L,5,0,21,3,1,5,11,23.8,33.3
29800160,1999-02-25,1998-99,RS,LAC,Away,W,2,0,6,4,3,2,7,33.3,75.0
29800169,1999-02-26,1998-99,RS,LAC,Home,W,7,0,10,10,8,7,22,70.0,80.0
29800186,1999-02-28,1998-99,RS,HOU,Home,W,8,0,20,2,2,8,18,40.0,100.0
29800192,1999-03-01,1998-99,RS,PHX,Away,W,3,0,11,5,4,3,10,27.3,80.0
29800210,1999-03-03,1998-99,RS,PHX,Home,W,11,0,19,12,10,11,32,57.9,83.3
29800227,1999-03-05,1998-99,RS,SEA,Home,W,8,0,15,4,4,8,20,53.3,100.0
29800239,1999-03-07,1998-99,RS,UTA,Away,W,7,0,16,13,10,7,24,43.8,76.9
29800255,1999-03-09,1998-99,RS,LAC,Away,W,4,0,7,10,8,4,16,57.1,80.0
29800265,1999-03-10,1998-99,RS,LAC,Home,W,4,0,14,2,1,4,9,28.6,50.0
29800281,1999-03-12,1998-99,RS,GSW,Home,W,7,0,13,4,4,7,18,53.8,100.0
29800297,1999-03-14,1998-99,RS,SAC,Away,L,10,1,19,6,6,11,29,57.9,100.0
29800313,1999-03-16,1998-99,RS,MIN,Away,W,5,1,12,10,8,6,21,50.0,80.0
29800328,1999-03-18,1998-99,RS,CLE,Away,L,4,0,12,6,6,4,14,33.3,100.0
29800333,1999-03-19,1998-99,RS,PHI,Away,L,8,1,16,4,4,9,23,56.2,100.0
29800350,1999-03-21,1998-99,RS,ORL,Away,W,13,2,24,7,6,15,38,62.5,85.7
29800362,1999-03-22,1998-99,RS,DAL,Away,W,8,0,17,5,5,8,21,47.1,100.0
29800379,1999-03-24,1998-99,RS,PHX,Home,L,10,0,22,7,5,10,25,45.5,71.4
29800396,1999-03-26,1998-99,RS,SAC,Home,L,9,1,17,6,5,10,26,58.8,83.3
29800413,1999-03-28,1998-99,RS,NYK,Home,W,11,0,20,8,7,11,29,55.0,87.5
29800418,1999-03-29,1998-99,RS,VAN,Home,W,7,0,17,6,6,7,20,41.2,100.0
29800452,1999-04-02,1998-99,RS,PHX,Away,W,7,0,20,4,4,7,18,35.0,100.0
29800460,1999-04-03,1998-99,RS,GSW,Home,L,5,0,15,9,7,5,17,33.3,77.8
29800476,1999-04-05,1998-99,RS,DEN,Home,W,4,4,12,7,6,8,26,66.7,85.7
29800484,1999-04-06,1998-99,RS,UTA,Home,L,6,0,14,4,3,6,15,42.9,75.0
29800495,1999-04-07,1998-99,RS,SAC,Away,W,7,0,18,4,4,7,18,38.9,100.0
29800510,1999-04-09,1998-99,RS,MIN,Home,W,6,1,14,4,3,7,18,50.0,75.0
29800525,1999-04-11,1998-99,RS,SEA,Home,L,8,0,21,10,9,8,25,38.1,90.0
29800542,1999-04-13,1998-99,RS,POR,Away,L,7,0,19,7,6,7,20,36.8,85.7
29800574,1999-04-17,1998-99,RS,UTA,Away,L,4,2,16,5,3,6,17,37.5,60.0
29800593,1999-04-19,1998-99,RS,VAN,Home,W,6,0,11,6,5,6,17,54.5,83.3
29800600,1999-04-20,1998-99,RS,GSW,Away,W,7,3,17,5,4,10,27,58.8,80.0
29800610,1999-04-21,1998-99,RS,POR,Away,L,5,2,15,7,6,7,22,46.7,85.7
29800629,1999-04-24,1998-99,RS,SAS,Away,L,5,0,14,2,1,5,11,35.7,50.0
29800646,1999-04-26,1998-99,RS,HOU,Away,L,2,1,14,2,2,3,9,21.4,100.0
29800672,1999-04-29,1998-99,RS,POR,Home,W,5,0,11,6,5,5,15,45.5,83.3
29800698,1999-05-02,1998-99,RS,SEA,Away,W,11,1,20,4,3,12,28,60.0,75.0
29800703,1999-05-03,1998-99,RS,DAL,Home,W,6,0,12,5,5,6,17,50.0,100.0
29800723,1999-05-05,1998-99,RS,POR,Home,W,4,0,5,5,3,4,11,80.0,60.0
49800007,1999-05-09,1998-99,PO,HOU,Home,W,0,0,0,6,6,0,6,,100.0
49800016,1999-05-11,1998-99,PO,HOU,Home,W,0,0,0,2,2,0,2,,100.0
49800024,1999-05-13,1998-99,PO,HOU,Away,L,0,0,0,2,2,0,2,,100.0
49800032,1999-05-15,1998-99,PO,HOU,Away,W,0,0,0,6,5,0,5,,83.3
49800042,1999-05-17,1998-99,PO,SAS,Away,L,0,0,0,6,5,0,5,,83.3
49800046,1999-05-19,1998-99,PO,SAS,Away,L,0,0,0,5,3,0,3,,60.0
49800051,1999-05-22,1998-99,PO,SAS,Home,L,0,0,0,6,4,0,4,,66.7
49800054,1999-05-23,1998-99,PO,SAS,Home,L,0,0,0,2,1,0,1,,50.0
29900214,1999-12-01,1999-00,RS,GSW,Home,W,7,0,18,6,5,7,19,38.9,83.3
29900230,1999-12-03,1999-00,RS,POR,Home,W,6,0,15,13,11,6,23,40.0,84.6
29900245,1999-12-05,1999-00,RS,ORL,Home,W,4,2,12,2,1,6,15,50.0,50.0
29900258,1999-12-07,1999-00,RS,WAS,Home,W,5,0,13,14,11,5,21,38.5,78.6
29900267,1999-12-08,1999-00,RS,SAC,Away,L,10,1,19,5,4,11,27,57.9,80.0
29900293,1999-12-11,1999-00,RS,VAN,Away,W,5,0,12,4,4,5,14,41.7,100.0
29900296,1999-12-12,1999-00,RS,DET,Home,W,11,0,24,5,4,11,26,45.8,80.0
29900305,1999-12-14,1999-00,RS,LAC,Home,W,5,0,12,9,8,5,18,41.7,88.9
29900318,1999-12-16,1999-00,RS,ATL,Away,W,10,0,19,11,10,10,30,52.6,90.9
29900327,1999-12-17,1999-00,RS,MIN,Away,W,10,0,24,9,8,10,28,41.7,88.9
29900344,1999-12-19,1999-00,RS,TOR,Away,W,9,0,20,11,8,9,26,45.0,72.7
29900346,1999-12-20,1999-00,RS,BOS,Away,W,8,1,17,8,8,9,27,52.9,100.0
29900379,1999-12-25,1999-00,RS,SAS,Home,W,7,0,19,5,4,7,18,36.8,80.0
29900394,1999-12-27,1999-00,RS,DAL,Home,W,9,1,22,4,4,10,25,45.5,100.0
29900409,1999-12-29,1999-00,RS,PHX,Home,W,8,0,15,2,2,8,18,53.3,100.0
29900440,2000-01-04,1999-00,RS,LAC,Away,W,12,0,26,7,5,12,29,46.2,71.4
29900447,2000-01-05,1999-00,RS,LAC,Home,W,11,0,22,6,4,11,26,50.0,66.7
29900461,2000-01-07,1999-00,RS,CHH,Home,W,4,1,19,2,2,5,13,26.3,100.0
29900473,2000-01-08,1999-00,RS,SEA,Away,W,6,5,18,5,4,11,31,61.1,80.0
29900483,2000-01-10,1999-00,RS,DEN,Home,W,8,4,18,2,2,12,30,66.7,100.0
29900496,2000-01-12,1999-00,RS,MIL,Away,W,10,0,19,2,2,10,22,52.6,100.0
29900509,2000-01-14,1999-00,RS,IND,Away,L,7,0,19,4,4,7,18,36.8,100.0
29900522,2000-01-15,1999-00,RS,MIN,Away,W,6,2,18,5,4,8,22,44.4,80.0
29900537,2000-01-17,1999-00,RS,SEA,Home,L,6,0,18,4,3,6,15,33.3,75.0
29900551,2000-01-19,1999-00,RS,CLE,Home,W,6,0,15,14,13,6,25,40.0,92.9
29900571,2000-01-22,1999-00,RS,POR,Home,L,12,1,19,2,1,13,28,68.4,50.0
29900582,2000-01-24,1999-00,RS,UTA,Away,L,8,1,24,8,7,9,26,37.5,87.5
29900611,2000-01-28,1999-00,RS,MIL,Home,W,7,1,15,6,6,8,23,53.3,100.0
29900624,2000-01-30,1999-00,RS,HOU,Away,L,6,0,22,6,5,6,17,27.3,83.3
29900635,2000-02-01,1999-00,RS,SAS,Away,L,7,0,14,6,5,7,19,50.0,83.3
29900658,2000-02-04,1999-00,RS,UTA,Home,W,5,0,8,5,3,5,13,62.5,60.0
29900680,2000-02-07,1999-00,RS,DEN,Home,W,7,3,21,7,6,10,29,47.6,85.7
29900698,2000-02-09,1999-00,RS,MIN,Home,W,7,2,17,5,4,9,24,52.9,80.0
29900708,2000-02-15,1999-00,RS,CHI,Away,W,7,1,14,4,4,8,21,57.1,100.0
29900718,2000-02-16,1999-00,RS,CHH,Away,W,9,0,18,8,8,9,26,50.0,100.0
29900729,2000-02-18,1999-00,RS,ORL,Away,W,3,1,10,2,2,4,11,40.0,100.0
29900743,2000-02-20,1999-00,RS,PHI,Away,W,7,0,15,5,4,7,18,46.7,80.0
29900758,2000-02-22,1999-00,RS,NJN,Away,W,9,0,20,4,3,9,21,45.0,75.0
29900768,2000-02-23,1999-00,RS,CLE,Away,W,8,1,22,3,2,9,21,40.9,66.7
29900787,2000-02-25,1999-00,RS,BOS,Home,W,6,0,12,6,5,6,17,50.0,83.3
29900800,2000-02-27,1999-00,RS,HOU,Home,W,11,2,18,7,3,13,31,72.2,42.9
29900816,2000-02-29,1999-00,RS,POR,Away,W,6,0,11,10,10,6,22,54.5,100.0
29900821,2000-03-01,1999-00,RS,VAN,Home,W,8,1,22,10,8,9,27,40.9,80.0
29900835,2000-03-03,1999-00,RS,IND,Home,W,8,1,17,4,3,9,22,52.9,75.0
29900849,2000-03-05,1999-00,RS,MIA,Home,W,4,1,12,6,4,5,15,41.7,66.7
29900856,2000-03-06,1999-00,RS,LAC,Away,W,8,1,12,4,3,9,22,75.0,75.0
29900878,2000-03-09,1999-00,RS,GSW,Away,W,8,1,19,13,11,9,30,47.4,84.6
29900901,2000-03-12,1999-00,RS,SAC,Home,W,13,2,24,9,8,15,40,62.5,88.9
29900906,2000-03-13,1999-00,RS,DEN,Away,W,8,0,20,8,6,8,22,40.0,75.0
29900923,2000-03-16,1999-00,RS,WAS,Away,L,2,0,10,4,3,2,7,20.0,75.0
29900934,2000-03-17,1999-00,RS,DET,Away,W,12,0,21,5,1,12,25,57.1,20.0
29900947,2000-03-19,1999-00,RS,NYK,Away,W,7,1,23,10,7,8,24,34.8,70.0
29900955,2000-03-20,1999-00,RS,MIA,Away,W,11,0,25,1,1,11,23,44.0,100.0
29900977,2000-03-22,1999-00,RS,GSW,Home,W,5,2,16,2,2,7,18,43.8,100.0
29900990,2000-03-24,1999-00,RS,PHX,Home,W,8,1,15,11,9,9,28,60.0,81.8
29901006,2000-03-26,1999-00,RS,SAC,Away,W,8,0,19,11,8,8,24,42.1,72.7
29901025,2000-03-29,1999-00,RS,VAN,Away,W,13,0,20,2,2,13,28,65.0,100.0
29901039,2000-03-31,1999-00,RS,PHI,Home,W,4,0,12,2,2,4,10,33.3,100.0
29901052,2000-04-02,1999-00,RS,NYK,Home,W,5,0,11,7,7,5,17,45.5,100.0
29901073,2000-04-05,1999-00,RS,GSW,Away,W,4,1,14,6,5,5,16,35.7,83.3
29901097,2000-04-08,1999-00,RS,SAS,Home,L,12,0,30,4,2,12,26,40.0,50.0
29901114,2000-04-10,1999-00,RS,SEA,Home,W,13,0,28,9,7,13,33,46.4,77.8
