game_id,date,season,game_type,opponent,venue,kobe_points,lal_score,opp_score,result
20100320,2001-12-14,2001-02,RS,LAC,Home,25,110,80,W
20100336,2001-12-16,2001-02,RS,GSW,Home,28,101,85,W
20100360,2001-12-20,2001-02,RS,HOU,Away,27,107,101,W
20100367,2001-12-21,2001-02,RS,MEM,Away,36,108,114,L
20100387,2001-12-25,2001-02,RS,PHI,Home,12,88,82,W
20100399,2001-12-26,2001-02,RS,GSW,Away,39,90,101,L
20100413,2001-12-28,2001-02,RS,TOR,Home,26,86,89,L
20100428,2001-12-30,2001-02,RS,HOU,Home,16,114,90,W
20100440,2002-01-02,2001-02,RS,DEN,Away,28,87,86,W
20100456,2002-01-04,2001-02,RS,PHX,Home,18,118,86,W
20100468,2002-01-06,2001-02,RS,TOR,Away,31,109,89,W
20100482,2002-01-08,2001-02,RS,DET,Away,20,121,92,W
20100490,2002-01-09,2001-02,RS,IND,Away,31,109,90,W
20100506,2002-01-11,2001-02,RS,MIN,Away,23,102,120,L
20100514,2002-01-12,2001-02,RS,CHI,Away,26,104,106,L
20100525,2002-01-14,2001-02,RS,MEM,Home,56,120,81,W
20100542,2002-01-16,2001-02,RS,MIA,Home,29,96,102,L
20100558,2002-01-19,2001-02,RS,SAS,Away,28,98,81,W
20100588,2002-01-22,2001-02,RS,DEN,Home,15,91,107,L
20100595,2002-01-23,2001-02,RS,LAC,Away,27,90,95,L
20100609,2002-01-25,2001-02,RS,SAS,Home,27,94,91,W
20100622,2002-01-27,2001-02,RS,PHI,Away,20,87,93,L
20100628,2002-01-29,2001-02,RS,ATL,Away,32,127,93,W
20100639,2002-01-30,2001-02,RS,ORL,Away,23,111,93,W
20100653,2002-02-01,2001-02,RS,MEM,Away,13,100,85,W
20100668,2002-02-03,2001-02,RS,DAL,Away,24,101,94,W
20100691,2002-02-06,2001-02,RS,CHI,Home,38,89,97,L
20100707,2002-02-12,2001-02,RS,WAS,Home,23,103,94,W
20100720,2002-02-14,2001-02,RS,SEA,Away,23,92,87,W
20100730,2002-02-15,2001-02,RS,ATL,Home,21,90,93,L
20100741,2002-02-17,2001-02,RS,POR,Away,28,105,111,L
20100758,2002-02-19,2001-02,RS,BOS,Home,27,108,109,L
20100768,2002-02-21,2001-02,RS,CLE,Away,32,104,97,W
20100778,2002-02-22,2001-02,RS,CHH,Away,21,96,94,W
20100790,2002-02-24,2001-02,RS,NYK,Away,27,107,91,W
20100803,2002-02-26,2001-02,RS,MIL,Away,27,99,89,W
20100816,2002-02-27,2001-02,RS,MIN,Away,20,101,112,L
20100830,2002-03-01,2001-02,RS,IND,Home,25,96,84,W
20100865,2002-03-06,2001-02,RS,UTA,Away,26,84,92,L
20100898,2002-03-10,2001-02,RS,NYK,Home,18,117,103,W
20100914,2002-03-12,2001-02,RS,CHH,Home,23,107,66,W
20100926,2002-03-14,2001-02,RS,GSW,Away,21,110,102,W
20100934,2002-03-15,2001-02,RS,LAC,Home,33,98,92,W
20100950,2002-03-17,2001-02,RS,DAL,Home,14,105,103,W
20100962,2002-03-19,2001-02,RS,DAL,Away,12,98,114,L
20100970,2002-03-20,2001-02,RS,SAS,Away,20,90,108,L
20100986,2002-03-22,2001-02,RS,DET,Home,18,94,82,W
20101000,2002-03-24,2001-02,RS,SAC,Away,29,97,96,W
20101016,2002-03-26,2001-02,RS,CLE,Home,17,121,116,W
20101022,2002-03-27,2001-02,RS,PHX,Away,36,106,118,L
20101040,2002-03-29,2001-02,RS,POR,Home,34,91,79,W
20101055,2002-03-31,2001-02,RS,SAS,Home,31,96,95,W
20101057,2002-04-02,2001-02,RS,WAS,Away,14,113,93,W
20101069,2002-04-03,2001-02,RS,NJN,Away,33,92,94,L
20101084,2002-04-05,2001-02,RS,BOS,Away,26,81,99,L
20101100,2002-04-07,2001-02,RS,MIA,Away,19,96,88,W
20101121,2002-04-09,2001-02,RS,UTA,Home,22,112,82,W
20101136,2002-04-11,2001-02,RS,MIN,Home,28,96,83,W
20101159,2002-04-14,2001-02,RS,POR,Away,23,120,128,L
20101164,2002-04-15,2001-02,RS,SEA,Home,19,111,104,W
20101188,2002-04-17,2001-02,RS,SAC,Home,21,109,95,W
40100161,2002-04-21,2001-02,PO,POR,Home,34,95,87,W
40100162,2002-04-25,2001-02,PO,POR,Home,19,103,96,W
40100163,2002-04-28,2001-02,PO,POR,Away,25,92,91,W
40100231,2002-05-05,2001-02,PO,SAS,Home,20,86,80,W
40100232,2002-05-07,2001-02,PO,SAS,Home,26,85,88,L
40100233,2002-05-10,2001-02,PO,SAS,Away,31,99,89,W
40100234,2002-05-12,2001-02,PO,SAS,Away,28,87,85,W
40100235,2002-05-14,2001-02,PO,SAS,Home,26,93,87,W
40100311,2002-05-18,2001-02,PO,SAC,Away,30,106,99,W
40100312,2002-05-20,2001-02,PO,SAC,Away,22,90,96,L
40100313,2002-05-24,2001-02,PO,SAC,Home,22,90,103,L
40100314,2002-05-26,2001-02,PO,SAC,Home,25,100,99,W
40100315,2002-05-28,2001-02,PO,SAC,Away,30,91,92,L
40100316,2002-05-31,2001-02,PO,SAC,Home,31,106,102,W
40100317,2002-06-02,2001-02,PO,SAC,Away,30,112,106,W
40100401,2002-06-05,2001-02,PO,NJN,Home,22,99,94,W
40100402,2002-06-07,2001-02,PO,NJN,Home,24,106,83,W
40100403,2002-06-09,2001-02,PO,NJN,Away,36,106,103,W
40100404,2002-06-12,2001-02,PO,NJN,Away,25,113,107,W
20200003,2002-10-29,2002-03,RS,SAS,Home,27,82,87,L
20200014,2002-10-30,2002-03,RS,POR,Away,25,90,102,L
20200029,2002-11-01,2002-03,RS,LAC,Away,33,108,93,W
20200045,2002-11-03,2002-03,RS,POR,Home,33,98,95,W
20200053,2002-11-05,2002-03,RS,CLE,Away,15,70,89,L
20200069,2002-11-07,2002-03,RS,BOS,Away,41,95,98,L
20200076,2002-11-08,2002-03,RS,WAS,Away,27,99,100,L
20200106,2002-11-12,2002-03,RS,ATL,Home,21,83,95,L
20200127,2002-11-15,2002-03,RS,GSW,Home,45,96,89,W
20200142,2002-11-17,2002-03,RS,HOU,Home,46,89,93,L
20200151,2002-11-19,2002-03,RS,DAL,Away,16,72,98,L
20200160,2002-11-20,2002-03,RS,SAS,Away,24,88,95,L
20200178,2002-11-22,2002-03,RS,CHI,Home,21,86,73,W
20200194,2002-11-24,2002-03,RS,MIL,Home,15,111,99,W
20200199,2002-11-26,2002-03,RS,MIA,Away,21,85,97,L
20200206,2002-11-27,2002-03,RS,ORL,Away,38,102,112,L
20200223,2002-11-29,2002-03,RS,MEM,Away,45,112,106,W
20200243,2002-12-01,2002-03,RS,MIN,Home,22,107,110,L
20200254,2002-12-03,2002-03,RS,MEM,Home,24,101,91,W
20200262,2002-12-04,2002-03,RS,UTA,Away,17,85,93,L
20200278,2002-12-06,2002-03,RS,DAL,Home,27,105,103,W
20200292,2002-12-08,2002-03,RS,UTA,Home,25,110,101,W
20200305,2002-12-10,2002-03,RS,GSW,Away,19,102,106,L
20200326,2002-12-13,2002-03,RS,NOH,Home,16,82,98,L
20200341,2002-12-15,2002-03,RS,ORL,Home,21,107,84,W
20200352,2002-12-17,2002-03,RS,MIN,Away,15,80,96,L
20200367,2002-12-19,2002-03,RS,NJN,Away,21,71,98,L
20200372,2002-12-20,2002-03,RS,PHI,Away,44,104,107,L
20200392,2002-12-22,2002-03,RS,TOR,Away,31,109,107,W
20200404,2002-12-25,2002-03,RS,SAC,Home,27,99,105,L
20200425,2002-12-28,2002-03,RS,DEN,Away,39,112,93,W
20200431,2002-12-29,2002-03,RS,TOR,Home,13,104,88,W
20200471,2003-01-04,2002-03,RS,PHX,Away,37,93,107,L
20200476,2003-01-05,2002-03,RS,PHX,Home,31,109,97,W
20200490,2003-01-07,2002-03,RS,SEA,Home,45,119,98,W
20200516,2003-01-10,2002-03,RS,CLE,Home,21,115,99,W
20200530,2003-01-12,2002-03,RS,MIA,Home,36,106,81,W
20200546,2003-01-15,2002-03,RS,NOH,Away,36,90,82,W
20200563,2003-01-17,2002-03,RS,HOU,Away,22,104,108,L
20200587,2003-01-20,2002-03,RS,LAC,Home,26,96,92,W
20200602,2003-01-22,2002-03,RS,GSW,Home,23,110,114,L
20200616,2003-01-24,2002-03,RS,NJN,Home,11,83,89,L
20200651,2003-01-29,2002-03,RS,PHX,Away,40,99,90,W
20200667,2003-01-31,2002-03,RS,SAC,Away,38,124,113,W
20200676,2003-02-01,2002-03,RS,UTA,Home,42,99,87,W
20200691,2003-02-04,2002-03,RS,IND,Away,35,97,94,W
20200705,2003-02-06,2002-03,RS,NYK,Away,46,114,109,W
20200719,2003-02-11,2002-03,RS,DEN,Home,42,121,93,W
20200727,2003-02-12,2002-03,RS,DEN,Away,51,113,102,W
20200743,2003-02-14,2002-03,RS,SAS,Home,44,95,103,L
20200757,2003-02-16,2002-03,RS,NYK,Home,40,110,117,L
20200769,2003-02-18,2002-03,RS,HOU,Home,52,106,99,W
20200774,2003-02-19,2002-03,RS,UTA,Away,40,93,87,W
20200790,2003-02-21,2002-03,RS,POR,Home,40,92,84,W
20200806,2003-02-23,2002-03,RS,SEA,Home,41,106,101,W
20200820,2003-02-25,2002-03,RS,LAC,Home,32,109,98,W
20200833,2003-02-27,2002-03,RS,DET,Home,30,95,85,W
20200842,2003-02-28,2002-03,RS,SEA,Away,34,90,107,L
20200880,2003-03-05,2002-03,RS,IND,Home,20,97,95,W
20200890,2003-03-07,2002-03,RS,MIN,Home,30,106,96,W
20200901,2003-03-09,2002-03,RS,PHI,Home,28,106,92,W
20200917,2003-03-11,2002-03,RS,CHI,Away,36,99,116,L
20200925,2003-03-12,2002-03,RS,DET,Away,21,88,111,L
20200938,2003-03-14,2002-03,RS,MIN,Away,30,106,99,W
20200946,2003-03-15,2002-03,RS,MIL,Away,20,98,94,W
20200960,2003-03-17,2002-03,RS,LAC,Away,26,102,85,W
20200983,2003-03-20,2002-03,RS,SAC,Away,34,99,107,L
20200993,2003-03-21,2002-03,RS,BOS,Home,13,104,96,W
20201003,2003-03-23,2002-03,RS,SAS,Away,31,89,98,L
20201017,2003-03-25,2002-03,RS,ATL,Away,28,108,91,W
20201028,2003-03-26,2002-03,RS,HOU,Away,31,96,93,W
20201046,2003-03-28,2002-03,RS,WAS,Home,55,108,94,W
20201062,2003-03-30,2002-03,RS,SEA,Away,14,98,119,L
20201066,2003-03-31,2002-03,RS,MEM,Home,29,110,94,W
20201086,2003-04-03,2002-03,RS,DAL,Away,19,100,89,W
20201093,2003-04-04,2002-03,RS,MEM,Away,21,102,101,W
20201113,2003-04-06,2002-03,RS,PHX,Home,26,115,113,W
20201123,2003-04-08,2002-03,RS,DAL,Home,14,108,99,W
20201136,2003-04-10,2002-03,RS,SAC,Home,34,117,104,W
20201159,2003-04-13,2002-03,RS,POR,Away,36,99,101,L
20201176,2003-04-15,2002-03,RS,DEN,Home,32,126,104,W
20201189,2003-04-16,2002-03,RS,GSW,Away,44,117,111,W
40200171,2003-04-20,2002-03,PO,MIN,Away,39,117,98,W
40200172,2003-04-22,2002-03,PO,MIN,Away,27,91,119,L
40200173,2003-04-24,2002-03,PO,MIN,Home,30,110,114,L
40200174,2003-04-27,2002-03,PO,MIN,Home,32,102,97,W
40200175,2003-04-29,2002-03,PO,MIN,Away,32,120,90,W
40200176,2003-05-01,2002-03,PO,MIN,Home,31,101,85,W
40200221,2003-05-05,2002-03,PO,SAS,Away,37,82,87,L
40200222,2003-05-07,2002-03,PO,SAS,Away,27,95,114,L
40200223,2003-05-09,2002-03,PO,SAS,Home,39,110,95,W
40200224,2003-05-11,2002-03,PO,SAS,Home,35,99,95,W
40200225,2003-05-13,2002-03,PO,SAS,Away,36,94,96,L
40200226,2003-05-15,2002-03,PO,SAS,Home,20,82,110,L
20300037,2003-11-01,2003-04,RS,PHX,Away,15,103,99,W
20300040,2003-11-02,2003-04,RS,GSW,Home,21,87,72,W
20300050,2003-11-04,2003-04,RS,MIL,Away,31,113,107,W
20300064,2003-11-06,2003-04,RS,SAS,Away,37,120,117,W
20300070,2003-11-07,2003-04,RS,NOH,Away,11,95,114,L
20300091,2003-11-10,2003-04,RS,MEM,Away,19,95,105,L
20300111,2003-11-12,2003-04,RS,TOR,Home,19,94,79,W
20300124,2003-11-14,2003-04,RS,DET,Home,16,94,89,W
20300138,2003-11-16,2003-04,RS,MIA,Home,27,99,77,W
20300146,2003-11-18,2003-04,RS,DET,Away,19,96,106,L
20300156,2003-11-19,2003-04,RS,NYK,Away,21,104,83,W
20300172,2003-11-21,2003-04,RS,CHI,Home,28,101,94,W
20300187,2003-11-23,2003-04,RS,MEM,Home,28,121,89,W
20300208,2003-11-26,2003-04,RS,WAS,Home,22,120,99,W
20300222,2003-11-28,2003-04,RS,SAS,Home,17,103,87,W
20300234,2003-11-30,2003-04,RS,IND,Home,12,99,77,W
20300251,2003-12-03,2003-04,RS,SAS,Away,21,90,86,W
20300258,2003-12-04,2003-04,RS,DAL,Away,32,114,103,W
20300284,2003-12-07,2003-04,RS,UTA,Home,19,94,92,W
20300298,2003-12-09,2003-04,RS,NYK,Home,21,98,90,W
20300318,2003-12-12,2003-04,RS,DAL,Home,15,93,110,L
20300326,2003-12-13,2003-04,RS,POR,Away,35,108,112,L
20300369,2003-12-19,2003-04,RS,DEN,Home,13,101,99,W
20300385,2003-12-21,2003-04,RS,PHX,Home,10,107,101,W
20300400,2003-12-23,2003-04,RS,GSW,Away,23,98,107,L
20300403,2003-12-25,2003-04,RS,HOU,Home,23,87,99,L
20300429,2003-12-28,2003-04,RS,BOS,Home,11,105,82,W
20300462,2004-01-02,2003-04,RS,SEA,Away,32,109,111,L
20300476,2004-01-04,2003-04,RS,LAC,Away,44,98,101,L
20300488,2004-01-06,2003-04,RS,MIN,Away,20,90,106,L
20300500,2004-01-07,2003-04,RS,DEN,Away,27,91,113,L
20300515,2004-01-09,2003-04,RS,ATL,Home,26,113,67,W
20300531,2004-01-12,2003-04,RS,CLE,Home,10,89,79,W
20300625,2004-01-24,2003-04,RS,UTA,Away,21,93,86,W
20300655,2004-01-28,2003-04,RS,SEA,Home,14,96,82,W
20300756,2004-02-11,2003-04,RS,HOU,Away,14,87,102,L
20300772,2004-02-17,2003-04,RS,POR,Home,31,89,86,W
20300780,2004-02-18,2003-04,RS,GSW,Away,35,100,99,W
20300793,2004-02-20,2003-04,RS,PHI,Home,28,116,88,W
20300808,2004-02-22,2003-04,RS,PHX,Away,40,104,92,W
20300831,2004-02-25,2003-04,RS,DEN,Away,35,112,111,W
20300836,2004-02-26,2003-04,RS,SAC,Home,35,101,103,L
20300848,2004-02-28,2003-04,RS,WAS,Away,25,122,110,W
20300858,2004-02-29,2003-04,RS,NJN,Away,11,100,83,W
20300881,2004-03-03,2003-04,RS,HOU,Away,18,96,93,W
20300926,2004-03-10,2003-04,RS,BOS,Away,18,117,109,W
20300943,2004-03-12,2003-04,RS,MIN,Away,16,86,96,L
20300952,2004-03-13,2003-04,RS,CHI,Away,35,88,81,W
20300966,2004-03-15,2003-04,RS,ORL,Home,38,113,110,W
20300981,2004-03-17,2003-04,RS,LAC,Away,27,106,103,W
20300995,2004-03-19,2003-04,RS,LAC,Home,27,106,100,W
20301012,2004-03-21,2003-04,RS,MIL,Home,22,104,103,W
20301033,2004-03-24,2003-04,RS,SAC,Home,36,115,91,W
20301046,2004-03-26,2003-04,RS,MIN,Home,35,90,73,W
20301063,2004-03-28,2003-04,RS,UTA,Home,34,91,84,W
20301075,2004-03-30,2003-04,RS,NOH,Home,23,107,88,W
20301088,2004-04-01,2003-04,RS,HOU,Home,26,93,85,W
20301100,2004-04-02,2003-04,RS,SEA,Away,25,97,86,W
20301110,2004-04-04,2003-04,RS,SAS,Home,28,89,95,L
20301121,2004-04-06,2003-04,RS,POR,Home,12,80,91,L
20301145,2004-04-09,2003-04,RS,MEM,Home,33,103,95,W
20301157,2004-04-11,2003-04,RS,SAC,Away,8,85,102,L
20301175,2004-04-13,2003-04,RS,GSW,Home,45,109,104,W
20301187,2004-04-14,2003-04,RS,POR,Away,37,105,104,W
40300151,2004-04-17,2003-04,PO,HOU,Home,16,72,71,W
40300152,2004-04-19,2003-04,PO,HOU,Home,36,98,84,W
40300153,2004-04-23,2003-04,PO,HOU,Away,21,91,102,L
40300154,2004-04-25,2003-04,PO,HOU,Away,18,92,88,W
40300155,2004-04-28,2003-04,PO,HOU,Home,31,97,78,W
40300231,2004-05-02,2003-04,PO,SAS,Away,31,78,88,L
40300232,2004-05-05,2003-04,PO,SAS,Away,15,85,95,L
40300233,2004-05-09,2003-04,PO,SAS,Home,22,105,81,W
40300234,2004-05-11,2003-04,PO,SAS,Home,42,98,90,W
40300235,2004-05-13,2003-04,PO,SAS,Away,22,74,73,W
40300236,2004-05-15,2003-04,PO,SAS,Home,26,88,76,W
40300311,2004-05-21,2003-04,PO,MIN,Away,23,97,88,W
40300312,2004-05-23,2003-04,PO,MIN,Away,27,71,89,L
40300313,2004-05-25,2003-04,PO,MIN,Home,22,100,89,W
40300314,2004-05-27,2003-04,PO,MIN,Home,31,92,85,W
40300315,2004-05-29,2003-04,PO,MIN,Away,23,96,98,L
40300316,2004-05-31,2003-04,PO,MIN,Home,20,96,90,W
40300401,2004-06-06,2003-04,PO,DET,Home,25,75,87,L
40300402,2004-06-08,2003-04,PO,DET,Home,33,99,91,W
40300403,2004-06-10,2003-04,PO,DET,Away,11,68,88,L
40300404,2004-06-13,2003-04,PO,DET,Away,20,80,88,L
40300405,2004-06-15,2003-04,PO,DET,Away,24,87,100,L
20400003,2004-11-02,2004-05,RS,DEN,Home,25,89,78,W
20400014,2004-11-03,2004-05,RS,UTH,Away,38,78,104,L
20400027,2004-11-05,2004-05,RS,SAN,Home,28,96,105,L
20400044,2004-11-07,2004-05,RS,ATL,Home,24,106,90,W
20400053,2004-11-09,2004-05,RS,NOK,Away,31,106,98,W
20400065,2004-11-10,2004-05,RS,MEM,Away,20,87,110,L
20400073,2004-11-12,2004-05,RS,ORL,Away,41,113,122,L
20400087,2004-11-13,2004-05,RS,HOU,Away,19,84,79,W
20400115,2004-11-17,2004-05,RS,LAC,Home,23,103,89,W
20400126,2004-11-19,2004-05,RS,PHO,Away,29,102,107,L
20400145,2004-11-21,2004-05,RS,CHI,Home,29,102,93,W
20400158,2004-11-23,2004-05,RS,MIL,Home,30,100,96,W
20400181,2004-11-26,2004-05,RS,SAC,Home,40,106,109,L
20400198,2004-11-28,2004-05,RS,NOK,Home,20,89,76,W
20400205,2004-11-30,2004-05,RS,MIL,Away,20,95,90,W
20400216,2004-12-01,2004-05,RS,CHI,Away,28,84,92,L
20400231,2004-12-03,2004-05,RS,GSW,Home,10,97,88,W
20400272,2004-12-08,2004-05,RS,PHO,Home,20,110,113,L
20400294,2004-12-11,2004-05,RS,LAC,Away,37,89,87,W
20400301,2004-12-12,2004-05,RS,ORL,Home,23,105,98,W
20400315,2004-12-14,2004-05,RS,SEA,Away,35,93,108,L
20400328,2004-12-16,2004-05,RS,SAC,Away,31,115,99,W
20400338,2004-12-17,2004-05,RS,WAS,Home,36,116,120,L
20400358,2004-12-20,2004-05,RS,MEM,Home,11,72,82,L
20400377,2004-12-22,2004-05,RS,NOK,Home,29,101,89,W
20400382,2004-12-25,2004-05,RS,MIA,Home,42,102,104,L
20400407,2004-12-28,2004-05,RS,TOR,Home,48,117,99,W
20400439,2005-01-02,2004-05,RS,DEN,Home,42,99,91,W
20400452,2005-01-04,2004-05,RS,SAS,Away,17,83,100,L
20400461,2005-01-05,2004-05,RS,DAL,Away,32,104,118,L
20400477,2005-01-07,2004-05,RS,HOU,Home,27,111,104,W
20400494,2005-01-10,2004-05,RS,MIN,Away,31,105,96,W
20400512,2005-01-12,2004-05,RS,DEN,Away,16,83,95,L
20400518,2005-01-13,2004-05,RS,CLE,Home,2,98,94,W
20400746,2005-02-13,2004-05,RS,CLE,Away,26,89,103,L
20400767,2005-02-15,2004-05,RS,UTA,Home,40,102,95,W
20400789,2005-02-22,2004-05,RS,BOS,Home,21,104,95,W
20400799,2005-02-23,2004-05,RS,POR,Away,31,86,83,W
20400811,2005-02-25,2004-05,RS,DET,Home,20,90,111,L
20400819,2005-02-27,2004-05,RS,TOR,Away,31,102,108,L
20400831,2005-02-28,2004-05,RS,NYK,Away,30,115,117,L
20400845,2005-03-02,2004-05,RS,BOS,Away,26,101,104,L
20400864,2005-03-04,2004-05,RS,DAL,Home,40,108,103,W
20400880,2005-03-06,2004-05,RS,IND,Home,37,103,94,W
20400895,2005-03-08,2004-05,RS,LAC,Home,41,101,110,L
20400903,2005-03-10,2004-05,RS,DAL,Away,36,100,95,W
20400915,2005-03-12,2004-05,RS,CHA,Away,32,117,116,W
20400930,2005-03-14,2004-05,RS,WAS,Away,18,81,95,L
20400937,2005-03-15,2004-05,RS,PHI,Away,20,91,108,L
20400954,2005-03-17,2004-05,RS,MIA,Away,26,89,102,L
20400960,2005-03-18,2004-05,RS,IND,Away,12,97,103,L
20400984,2005-03-20,2004-05,RS,SEA,Home,30,100,102,L
20400994,2005-03-22,2004-05,RS,UTA,Away,43,107,115,L
20401009,2005-03-24,2004-05,RS,DEN,Away,18,96,117,L
20401035,2005-03-27,2004-05,RS,PHI,Home,34,89,96,L
20401051,2005-03-29,2004-05,RS,NYK,Home,32,117,107,W
20401065,2005-03-31,2004-05,RS,MIN,Home,26,96,105,L
20401082,2005-04-02,2004-05,RS,SAS,Away,15,94,95,L
20401092,2005-04-03,2004-05,RS,MEM,Away,9,82,102,L
20401118,2005-04-07,2004-05,RS,HOU,Home,19,100,114,L
20401130,2005-04-08,2004-05,RS,SEA,Away,42,117,94,W
20401142,2005-04-10,2004-05,RS,SAC,Away,18,105,124,L
20401154,2005-04-11,2004-05,RS,PHO,Home,20,97,108,L
20401196,2005-04-17,2004-05,RS,DAL,Home,33,112,114,L
20401208,2005-04-18,2004-05,RS,GSW,Away,22,99,126,L
20401228,2005-04-20,2004-05,RS,POR,Away,37,103,106,L
20500016,2005-11-02,2005-06,RS,DEN,Away,33,99,97,W
20500019,2005-11-03,2005-06,RS,PHX,Home,39,112,122,L
20500045,2005-11-06,2005-06,RS,DEN,Home,37,112,92,W
20500051,2005-11-08,2005-06,RS,ATL,Away,37,103,97,W
20500064,2005-11-09,2005-06,RS,MIN,Away,28,74,88,L
20500077,2005-11-11,2005-06,RS,PHI,Away,17,81,85,L
20500095,2005-11-14,2005-06,RS,MEM,Away,18,73,85,L
20500114,2005-11-16,2005-06,RS,NYK,Home,42,97,92,W
20500130,2005-11-18,2005-06,RS,LAC,Home,36,91,97,L
20500145,2005-11-20,2005-06,RS,CHI,Home,43,93,96,L
20500168,2005-11-24,2005-06,RS,SEA,Home,34,108,96,W
20500192,2005-11-27,2005-06,RS,NJN,Home,46,96,102,L
20500203,2005-11-29,2005-06,RS,SAS,Away,25,84,90,L
20500218,2005-12-01,2005-06,RS,UTA,Away,30,105,101,W
20500228,2005-12-02,2005-06,RS,MIN,Home,20,108,113,L
20500244,2005-12-04,2005-06,RS,CHA,Home,29,99,98,W
20500251,2005-12-06,2005-06,RS,MIL,Away,33,111,92,W
20500258,2005-12-07,2005-06,RS,TOR,Away,11,102,91,W
20500274,2005-12-09,2005-06,RS,CHI,Away,23,93,80,W
20500286,2005-12-10,2005-06,RS,MIN,Away,35,82,95,L
20500297,2005-12-12,2005-06,RS,DAL,Away,43,109,106,W
20500314,2005-12-14,2005-06,RS,MEM,Away,27,94,79,W
20500332,2005-12-16,2005-06,RS,WAS,Home,41,97,91,W
20500346,2005-12-18,2005-06,RS,HOU,Home,24,74,76,L
20500359,2005-12-20,2005-06,RS,DAL,Home,62,112,90,W
20500372,2005-12-23,2005-06,RS,ORL,Away,21,104,88,W
20500386,2005-12-25,2005-06,RS,MIA,Away,37,92,97,L
20500387,2005-12-26,2005-06,RS,WAS,Away,31,91,94,L
20500412,2005-12-28,2005-06,RS,MEM,Home,45,99,100,L
20500471,2006-01-06,2005-06,RS,PHI,Home,48,119,93,W
20500480,2006-01-07,2005-06,RS,LAC,Away,50,112,109,W
20500490,2006-01-09,2005-06,RS,IND,Home,45,96,90,W
20500507,2006-01-11,2005-06,RS,POR,Away,41,103,113,L
20500512,2006-01-12,2005-06,RS,CLE,Home,27,99,98,W
20500532,2006-01-14,2005-06,RS,GSW,Away,38,110,104,W
20500547,2006-01-16,2005-06,RS,MIA,Home,37,100,92,W
20500563,2006-01-19,2005-06,RS,SAC,Away,51,109,118,L
